"fecha","DOLAR AUSTRALIANO","REAL BRASILENO","DOLAR CANADIENSE","FRANCO SUIZO","YUAN CHINO","DERECHO ESPECIAL DE GIRO","CORONA DANESA","EURO","LIBRA ESTERLINA","YEN JAPONES","CORONA NORUEGA","LIBRA ESCOCESA","CORONA SUECA","DOLAR ESTADOUNIDENSE","*BOLIVAR FUERTE VENEZOLANO"
2004-01-02,0,0,25.8389598066298,26.9281060773481,0,0,5.64799723756906,42.0122654005525,59.589894820442,0.312329419889503,5.0075046961326,59.4186205110497,4.64101243093923,34.95,0
2004-01-06,0,0,27.5642272498677,28.7417285997882,0,0,6.0504859317099,45.0346072260455,64.3346988485971,0.332661500794071,5.25339981471678,64.1535184489148,4.94187521175225,36.97,0
2004-01-07,0,0,28.342665399045,29.5299686562074,0,0,6.21759362210095,46.272662005457,66.2477284276944,0.344006070941337,5.40861231241473,66.0604413028649,5.09022094133697,38.22,0
2004-01-08,0,0,29.348,30.4451,0,0,6.4162,47.7399,68.7138,0.3562,5.5594,68.52,5.2493,39.56,0
2004-01-09,0,0,29.9259775419129,31.0896458087082,0,0,6.53919650223134,48.6738055481848,70.1485772041973,0.358233530334097,5.61846544445785,69.9527036545652,5.34418460981787,39.98,0
2004-01-12,0,0,32.5975215822425,34.0092647467274,0,0,7.14801476380194,53.2079938417758,76.84188722823,0.389299920318725,6.16997403528742,76.6292589413774,5.8383134206033,43.39,0
2004-01-13,0,0,33.5315390357585,34.939317784575,0,0,7.32816692156434,54.5731643725876,79.0266879688296,0.402068858786687,6.37212493627558,78.8074517515112,5.97308699293569,44.75,0
2004-01-14,0,0,35.1338017746105,36.3877944945155,0,0,7.62481539858869,56.7589379934325,82.2561132047789,0.421970809753371,6.63269607349962,82.0263968280584,6.18708232376162,46.87,0
2004-01-15,0,0,36.1219,37.739,0,0,7.9181,58.9337,85.1616,0.4398,6.9086,84.9224,6.435,48.82,0
2004-01-16,0,0,36.2803,37.5004,0,0,7.8849,58.7101,85.2632,0.4435,6.8384,85.0221,6.3899,49.21,0
2004-01-19,0,0,36.3466,37.569,0,0,7.8993,58.8175,85.4192,0.4443,6.8509,85.1776,6.4016,49.3,0
2004-01-20,0,0,36.7369,37.8778,0,0,7.9958,59.5201,86.0672,0.4425,6.9183,85.8234,6.4893,49.75,0
2004-01-22,0,0,37.7084657266187,39.6573023309352,0,0,8.34626555395683,62.1260256690647,90.0704978417266,0.458976690647482,7.26919044604316,89.8199730647482,6.82830802877698,51.12,0
2004-01-23,0,0,38.5361,40.9967,0,0,8.6148,64.1474,93.0896,0.4775,7.4907,92.8306,7.0193,52.86,0
2004-01-27,0,0,39.6836083373728,41.5903950557441,0,0,8.75392050412021,65.1655152690257,94.3968002908386,0.492164323800291,7.57890790111488,94.1297687833252,7.11421812893844,54.5,0
2004-01-28,0,0,37.115589285347,39.0390948277635,0,0,8.22348026735219,61.216469470437,89.2043059948586,0.460314015424165,7.10936413367609,88.9545171002571,6.71468195372751,50.98,0
2004-01-29,0,0,35.1339840392239,37.2787263196328,0,0,7.81768167118715,58.2088059148759,84.9506392134363,0.440088253703317,6.65911214270812,84.7112813477989,6.35753244314626,48.85,0
2004-01-30,0,0,35.4686,37.4458,0,0,7.8555,58.4973,85.4804,0.4464,6.6925,85.2381,6.3629,49.45,0
2004-02-02,0,0,36.9913305582016,39.1648836540293,0,0,8.24950807772909,61.4263851781292,89.8902121927986,0.466568565441036,7.07168776909888,89.637471175462,6.67238251095447,51.58,0
2004-02-03,0,0,38.6414,41.2671,0,0,8.6731,64.6027,94.4603,0.4867,7.4446,94.1967,7.0387,53.8,0
2004-02-04,0,0,39.0660040033361,41.8430744787323,0,0,8.8143988323603,65.6435969974979,96.2175302752294,0.497104503753128,7.53600675562969,95.9489912427022,7.13860758965805,54.81,0
2004-02-05,0,0,38.6988192117289,41.3828993907083,0,0,8.71915919649657,64.9357016755522,94.7195237623762,0.489491964965727,7.43268709063214,94.4548237052552,7.07798798552932,54.02,0
2004-02-06,0,0,38.0914859924805,40.7156000771233,0,0,8.57800582280922,63.8987797551335,93.5271880073267,0.478275657958161,7.31821920370192,93.2658101802757,7.01508674443266,53.34,0
2004-02-09,0,0,37.3414960629921,40.1663146616167,0,0,8.45929133858268,62.972833150603,91.9666049536529,0.468292883484501,7.23200189375062,91.71298714243,6.9124651151201,51.75,0
2004-02-10,0,0,36.8080458602585,39.6413785238288,0,0,8.35501834612278,62.1879270799677,91.1706245456381,0.46258597536349,7.0558133279483,90.9207714862682,6.81589672859451,50.99,0
2004-02-11,0,0,35.5687680369042,38.1600831983598,0,0,8.06082401845208,60.0235229625833,88.5961875961046,0.449210794464377,6.82593932342388,88.353096053306,6.58772995386981,49.61,0
2004-02-12,0,0,35.4965332769019,38.1061192254788,0,0,8.06433249391599,60.0500014813247,88.6355840440165,0.444426621521532,6.77629956618347,88.3952875251296,6.56490504708496,49.04,0
2004-02-13,0,0,34.3013968815659,36.7061257547274,0,0,7.77492752405175,57.908719672675,85.4453069114232,0.428986398319142,6.56095614287294,85.2135862877364,6.33388875373217,47.28,0
2004-02-16,0,0,32.640003569762,34.9282898623425,0,0,7.39831473401773,55.1039325478301,81.3067236700887,0.40817455669622,6.24317601493234,81.0862873658423,6.02709595193654,44.99,0
2004-02-17,0,0,30.9824,33.1779,0,0,7.0113,52.2247,77.3997,0.3848,5.9365,77.1914,5.6824,42.51,0
2004-02-18,0,0,31.5381758440111,33.718785994429,0,0,7.13149089693593,53.1278032311978,78.841098551532,0.391177604456824,6.04969911977716,78.6290137270195,5.77389720334262,43.29,0
2004-02-19,0,0,33.7604730110557,36.0307752005203,0,0,7.62257663125949,56.7704899197919,84.6053301539129,0.418491220463906,6.45769997832213,84.3759969650986,6.18707565575547,46.8,0
2004-02-20,0,0,34.2081057787325,36.5854234371643,0,0,7.7346395273899,57.6034834371643,85.4267361761547,0.422131428571429,6.5389929538131,85.193197056928,6.2774004726101,47.66,0
2004-02-23,0,0,33.9079,36.2104,0,0,7.6718,57.1377,84.5717,0.4199,6.5066,84.3386,6.213,47.56,0
2004-02-24,0,0,34.7324,37.0542,0,0,7.8296,58.3209,86.857,0.4274,6.6378,86.6196,6.3387,48.45,0
2004-02-25,0,0,35.2825789719142,37.6639196600684,0,0,7.95711811586693,59.226024240854,88.7162986423464,0.431884143434553,6.72068504508239,88.4758090268422,6.41761827132345,49.09,0
2004-02-26,0,0,34.8802936797168,36.9339875572678,0,0,7.80811604539775,58.1322120991254,86.9612908683882,0.426293054977093,6.61601124531445,86.7219238338193,6.30487479175344,48.85,0
2004-03-01,0,0,34.5279,36.5267,0,0,7.7344,57.6223,86.2061,0.423,6.6119,85.9693,6.2425,48.33,0
2004-03-02,0,0,34.4497,36.1253,0,0,7.6776,57.1842,85.7645,0.4209,6.5794,85.5278,6.1866,48.3,0
2004-03-03,0,0,34.2095,35.5982,0,0,7.5572,56.2961,84.903,0.4209,6.4633,84.6652,6.0781,48.53,0
2004-03-04,0,0,34.6922,35.8486,0,0,7.5999,56.564,84.927,0.4197,6.553,84.689,6.1437,48.56,0
2004-03-05,0,0,34.8925,35.9906,0,0,7.6202,56.7456,84.6434,0.4188,6.5555,84.4047,6.1687,48.72,0
2004-03-08,0,0,35.3642,36.5725,0,0,7.7585,57.8054,86.6002,0.4171,6.6892,86.3605,6.3104,48.93,0
2004-03-09,0,0,35.237,36.4723,0,0,7.7474,57.7227,85.8299,0.4191,6.6749,85.5905,6.3014,48.86,0
2004-03-10,0,0,35.1715,36.3162,0,0,7.6839,57.2168,84.6376,0.4197,6.6107,84.3991,6.2435,48.67,0
2004-03-11,0,0,34.9411,36.1324,0,0,7.6033,56.612,83.4561,0.4186,6.5354,83.2188,6.1415,48.43,0
2004-03-12,0,0,34.6842,35.9914,0,0,7.5781,56.4382,82.8575,0.4151,6.593,82.6207,6.1099,48.33,0
2004-03-15,0,0,34.5167149837134,36.0624974676894,0,0,7.57823008300935,56.4312931175791,82.8843807922665,0.415159651150573,6.64978029841337,82.6487059367448,6.09839007040034,48.09,0
2004-03-16,0,0,33.9436,35.5547,0,0,7.4813,55.7024,82.049,0.4127,6.5785,81.8175,6.0323,47.24,0
2004-03-17,0,0,33.4947658877484,34.9236078401398,0,0,7.35020343961564,54.730075988207,81.0532819502075,0.412293513867657,6.46632370604936,80.824275354881,5.92590283904783,46.73,0
2004-03-18,0,0,32.3693767066895,33.9760970726129,0,0,7.13251468267582,53.092413081761,78.9106650886221,0.405305363064608,6.24929494568325,78.6887466781018,5.74331061177816,45.29,0
2004-03-19,0,0,31.609822724114,33.2907307852675,0,0,6.96930694927033,51.8713384294649,77.0290292564281,0.392784086170952,6.08150590687978,76.8135099374565,5.59871410701876,43.98,0
2004-03-22,0,0,30.7731,32.4555,0,0,6.7839,50.504,75.4581,0.3824,5.9868,75.2483,5.4834,42.81,0
2004-03-23,0,0,32.1663948497854,33.9680978540773,0,0,7.07488497854077,52.6702875536481,78.9659038626609,0.4012,6.24432703862661,78.7462111587983,5.70821201716738,44.84,0
2004-03-24,0,0,31.8131,33.454,0,0,6.9779,51.9352,78.1407,0.4006,6.1662,77.9225,5.6164,44.53,0
2004-03-25,0,0,31.2271247581552,32.7605831271091,0,0,6.82101293588301,50.7709168278965,75.4519398762655,0.39432209223847,6.00919653543307,75.2371778065242,5.4680020359955,43.83,0
2004-03-26,0,0,32.8445043889264,33.9713943281567,0,0,7.09983625928427,52.8300754557731,78.9310908170155,0.41133119513842,6.2579934166104,78.7083929777178,5.70569868332208,45.45,0
2004-03-29,0,0,31.8467,32.6866,0,0,6.8397,50.9013,76.3261,0.3971,6.0256,76.1108,5.4959,43.95,0
2004-03-30,0,0,32.0351,32.7744,0,0,6.8644,51.0765,76.4105,0.3958,6.0735,76.1956,5.5147,43.86,0
2004-03-31,0,0,31.9525,32.7533,0,0,6.8607,51.0486,76.5472,0.402,6.0556,76.3331,5.516,43.7,0
2004-04-01,0,0,31.8128,33.014,0,0,6.9166,51.4809,77.1979,0.4016,6.0744,76.9842,5.5828,43.62,0
2004-04-02,0,0,31.8385,32.7988,0,0,6.8841,51.2361,76.9204,0.3998,6.0988,76.707,5.5568,43.55,0
2004-04-05,0,0,31.7923,32.2332,0,0,6.7763,50.4302,75.9172,0.3988,6.0229,75.7031,5.4835,43.68,0
2004-04-06,0,0,31.9928,32.4017,0,0,6.8135,50.7159,76.9584,0.3953,6.0516,76.7432,5.5179,43.92,0
2004-04-07,0,0,32.2236,32.8205,0,0,6.8677,51.0968,77.5166,0.399,6.0979,77.3004,5.5746,44.13,0
2004-04-08,0,0,31.9802,32.9158,0,0,6.8699,51.1085,77.436,0.3983,6.1119,77.2194,5.5791,44.2,0
2004-04-12,0,0,31.8416,32.9938,0,0,6.8656,51.0956,77.4014,0.3975,6.1032,77.1848,5.5748,44.2,0
2004-04-13,0,0,31.9873,33.0801,0,0,6.8855,51.2526,78.1406,0.404,6.1701,77.9211,5.5996,44.78,0
2004-04-14,0,0,32.122,33.0647,0,0,6.8764,51.1432,77.2566,0.3986,6.1627,77.0364,5.5769,44.95,0
2004-04-15,0,0,32.0176,33.0235,0,0,6.8871,51.2317,76.5828,0.3959,6.1944,76.3622,5.5811,45.02,0
2004-04-16,0,0,32.0366,33.1425,0,0,6.9187,51.4788,77.0568,0.3975,6.2153,76.8356,5.5916,45.14,0
2004-04-19,0,0,31.9096,33.4286,0,0,6.957,51.7633,77.7198,0.3983,6.2392,77.4997,5.6228,44.93,0
2004-04-20,0,0,31.5756,32.786,0,0,6.8458,50.9025,76.6542,0.3967,6.1485,76.4349,5.552,44.75,0
2004-04-21,0,0,31.216,32.3412,0,0,6.7596,50.2736,75.1575,0.3884,6.0618,74.9394,5.4905,44.5,0
2004-04-22,0,0,31.2428949732133,32.3725971047532,0,0,6.76133195030206,50.2883729852958,74.8220947680383,0.387299008320985,6.09650992818876,74.6048171435085,5.50118237774991,44.34,0
2004-04-23,0,0,30.9943,32.0014,0,0,6.7102,49.8852,74.4878,0.3857,6.0516,74.2726,5.4577,43.92,0
2004-04-26,0,0,30.7075,31.6465,0,0,6.6238,49.243,74.2615,0.3825,5.9836,74.0481,5.4074,43.55,0
2004-04-27,0,0,31.0265,32.1438,0,0,6.6909,49.7584,75.0996,0.3822,6.0506,74.8847,5.4619,43.85,0
2004-04-28,0,0,31.1106,32.4559,0,0,6.7524,50.2216,75.3324,0.3862,6.1252,75.1161,5.5066,44.14,0
2004-04-29,0,0,30.9959,32.596,0,0,6.7675,50.3323,75.0285,0.3851,6.1598,74.8099,5.5216,44.61,0
2004-04-30,0,0,31.7715,33.5656,0,0,6.9934,52.0332,77.1996,0.3948,6.3329,76.9764,5.6902,45.54,0
2004-05-03,0,0,31.9544,33.833,0,0,7.0639,52.5155,77.7348,0.3998,6.4017,77.5096,5.7485,45.97,0
2004-05-04,0,0,31.8785,33.8854,0,0,7.0667,52.5557,77.9217,0.3961,6.3918,77.6982,5.7571,45.61,0
2004-05-05,0,0,31.897,34.3617,0,0,7.1426,53.1228,78.4025,0.4018,6.4961,78.1781,5.8048,45.81,0
2004-05-06,0,0,32.2183,34.6156,0,0,7.2146,53.6396,79.4151,0.4049,6.5744,79.1881,5.8979,46.33,0
2004-05-07,0,0,32.6937079921219,35.0939185238934,0,0,7.30682263916243,54.3279727376387,80.8457072665077,0.407285373691303,6.69750575308386,80.6149187312118,5.97281901109153,47.1,0
2004-05-10,0,0,33.9775698835784,36.3171946997549,0,0,7.52358272058823,55.9562038909314,83.8906281862745,0.416594240196078,6.91690091911765,83.6479352328432,6.13540735294118,49.53,0
2004-05-11,0,0,33.4914077327892,35.6252102029857,0,0,7.38471012780582,54.9343752550746,81.6854824616046,0.409726903662335,6.70687158199978,81.4468238642466,5.986082858984,48.71,0
2004-05-12,0,0,31.6886092958992,33.8240014148337,0,0,7.00987876644191,52.1144923731624,77.8518997568254,0.38927398032497,6.34758963192218,77.6266990936222,5.68087981651376,45.97,0
2004-05-13,0,0,30.9278,33.0853,0,0,6.8429,50.8611,75.8769,0.3763,6.2253,75.6563,5.5635,45.02,0
2004-05-14,0,0,30.8538,33.0175,0,0,6.8358,50.8135,75.357,0.3755,6.2131,75.1362,5.5419,45.06,0
2004-05-18,0,0,30.7665847734854,33.5764041321425,0,0,6.92523385343807,51.5158412030561,75.864444603465,0.378610965242656,6.23712767674594,75.6438747767136,5.61959028300871,45.01,0
2004-05-19,0,0,33.2932768203498,35.8302999046105,0,0,7.41787523052464,55.1650026073132,81.9692961526232,0.408216724960254,6.64923027027027,81.7335668044515,6.04562645468998,48.12,0
2004-05-20,0,0,32.437002502448,34.7048683494723,0,0,7.17002883255359,53.2782654226961,79.0858829289522,0.395271733217278,6.44159150255685,78.8567870743118,5.87348057882711,46.75,0
2004-05-21,0,0,32.1543,34.5971,0,0,7.1384,53.0944,78.9835,0.3939,6.4281,78.7573,5.831,46.16,0
2004-05-24,0,0,32.5507094810274,34.7460887749709,0,0,7.17152303139203,53.3334361483987,79.8332254835641,0.39611045344044,6.49917116583871,79.6045863862171,5.86342128739034,46.67,0
2004-05-25,0,0,33.56,36.0578,0,0,7.4557,55.4605,82.8844,0.4078,6.7393,82.6487,6.0701,48.09,0
2004-05-26,0,0,33.8726842094285,36.4947049541093,0,0,7.54308055903212,56.0792035878181,84.1378132248644,0.415493251981644,6.83058975803087,83.9003162911973,6.15606409052983,48.47,0
2004-05-27,0,0,33.5258,36.2836,0,0,7.4888,55.668,83.6453,0.4113,6.8029,83.4104,6.131,47.94,0
2004-05-28,0,0,33.4304,36.4976,0,0,7.509,55.8124,83.6087,0.4108,6.7983,83.3749,6.1203,47.71,0
2004-05-31,0,0,33.9139,37.0254,0,0,7.6176,56.6196,84.8179,0.4168,6.8966,84.5807,6.2088,48.4,0
2004-06-01,0,0,34.0573,37.2501,0,0,7.6553,56.8942,85.5011,0.4247,6.9585,85.2625,6.2569,48.7,0
2004-06-02,0,0,34.4105,37.7533,0,0,7.7597,57.6511,86.6813,0.4254,7.042,86.4405,6.3147,49.15,0
2004-06-03,0,0,34.495,37.5209,0,0,7.6992,57.2083,85.9445,0.4213,6.9787,85.7044,6.2631,49.01,0
2004-06-04,0,0,34.3016,37.2912,0,0,7.6582,56.927,85.6799,0.4195,6.955,85.4407,6.2232,48.81,0
2004-06-07,0,0,34.5897,37.5885,0,0,7.7046,57.2458,85.399,0.4229,6.9942,85.1607,6.2695,48.65,0
2004-06-08,0,0,34.4831,37.4121,0,0,7.6666,56.9607,85.1301,0.4218,6.9545,84.8927,6.252,48.44,0
2004-06-09,0,0,34.4322,37.2081,0,0,7.6028,56.5014,84.981,0.4276,6.9017,84.7425,6.2149,48.67,0
2004-06-11,0,0,34.1655,37.1688,0,0,7.5418,56.0402,84.9402,0.4243,6.7527,84.7011,6.1167,48.8,0
2004-06-14,0,0,34.2181,37.0014,0,0,7.5418,56.021,84.3615,0.4192,6.7193,84.1224,6.1119,48.8,0
2004-06-15,0,0,33.7666,36.9581,0,0,7.5472,56.0407,84.4117,0.4189,6.7505,84.1732,6.116,48.68,0
2004-06-16,0,0,33.7485,36.753,0,0,7.5256,55.8878,84.7112,0.4222,6.7364,84.4735,6.1184,48.51,0
2004-06-17,0,0,33.6244,36.6932,0,0,7.4758,55.5362,84.6449,0.422,6.6577,84.4085,6.0761,48.25,0
2004-06-18,0,0,33.6248,36.795,0,0,7.4743,55.5091,84.6267,0.4231,6.6239,84.3904,6.0664,48.21,0
2004-06-21,0,0,33.6985,36.856,0,0,7.4901,55.6356,84.2982,0.4244,6.6642,84.0622,6.0884,48.16,0
2004-06-22,0,0,33.8118,36.7946,0,0,7.4901,55.6686,83.7696,0.4243,6.6783,83.5336,6.0742,48.16,0
2004-06-23,0,0,33.7677,36.5566,0,0,7.459,55.4251,83.2435,0.4212,6.636,83.0083,6.0434,47.99,0
2004-06-24,0,0,33.8444071844866,36.5252229310162,0,0,7.43417579739324,55.2346285895942,82.6507033803116,0.424181307618947,6.60139432022889,82.4167839567659,6.02590397372046,47.74,0
2004-06-25,0,0,33.3694241513514,36.0540934054054,0,0,7.34831396756757,54.565528572973,82.0028096756757,0.41696387027027,6.57794344864865,81.7721921189189,5.96440508108108,47.07,0
2004-06-28,0,0,32.5567,35.1224,0,0,7.1928,53.424,80.1653,0.406,6.4276,79.9402,5.838,45.93,0
2004-06-29,0,0,32.7908,35.1628,0,0,7.229,53.6631,80.257,0.4074,6.4459,80.0306,5.8846,46.19,0
2004-06-30,0,0,33.1448,35.5313,0,0,7.2873,54.1472,80.7271,0.4095,6.4232,80.4985,5.9204,46.65,0
2004-07-01,0,0,33.7571,35.7799,0,0,7.3325,54.4674,81.3517,0.4143,6.4544,81.1218,5.9442,46.91,0
2004-07-02,0,0,33.3768,35.5752,0,0,7.2792,54.056,80.8925,0.4076,6.3716,80.6644,5.8881,46.54,0
2004-07-05,0,0,33.47,35.6745,0,0,7.2996,54.207,81.1184,0.4087,6.3894,80.8898,5.9046,46.67,0
2004-07-06,0,0,33.6668,36.0071,0,0,7.3583,54.6744,81.7675,0.4074,6.4551,81.5394,5.9487,46.55,0
2004-07-07,0,0,33.7624,36.2513,0,0,7.4073,55.0299,82.4718,0.4104,6.5351,82.2435,6.0008,46.6,0
2004-07-08,0,0,33.4768,36.0659,0,0,7.3722,54.7438,81.9885,0.4064,6.5,81.7614,5.9686,46.35,0
2004-07-09,0,0,33.2009124540902,35.665263706177,0,0,7.28538150250417,54.1161968614357,80.9458225041736,0.403312988313856,6.40273362270451,80.7217766944908,5.89190103505843,45.72,0
2004-07-12,0,0,32.3977158252978,34.8961910380034,0,0,7.12799387407828,52.9503412932501,79.4670721497448,0.394986613726602,6.26163698241634,79.2483048780488,5.76716925694838,44.65,0
2004-07-13,0,0,31.6842,34.088,0,0,6.975,51.8351,77.9935,0.3872,6.1364,77.7784,5.6333,43.88,0
2004-07-14,0,0,31.5108,33.7366,0,0,6.9204,51.4193,77.1866,0.3814,6.0463,76.9734,5.5858,43.51,0
2004-07-15,0,0,31.2984876108259,33.5368277181521,0,0,6.88919939337378,51.1844793280448,76.6131575128325,0.379199720018665,6.01420867942137,76.400805669622,5.56821924871675,43.34,0
2004-07-16,0,0,30.8873,33.0229,0,0,6.7838,50.4096,75.7735,0.3726,5.9672,75.5642,5.4815,42.73,0
2004-07-19,0,0,31.2994,33.337,0,0,6.8439,50.8647,76.6016,0.3778,6.0036,76.3915,5.5247,42.87,0
2004-07-20,0,0,31.5993855087359,33.4541930113053,0,0,6.90135972364965,51.272125830764,76.7681001598721,0.381713577709261,6.04401262989608,76.5558776978417,5.57287975334019,43.31,0
2004-07-21,0,0,32.3364,34.183,0,0,7.0493,52.3946,78.5351,0.3911,6.1654,78.3163,5.7059,44.65,0
2004-07-22,0,0,32.4706,34.3447,0,0,7.0739,52.5883,78.9748,0.3917,6.2117,78.7548,5.7234,44.89,0
2004-07-23,0,0,32.2816,33.873,0,0,6.9673,51.7927,78.0705,0.3862,6.1084,77.8525,5.6375,44.49,0
2004-07-26,0,0,32.0032,33.4746,0,0,6.8983,51.2657,77.6169,0.3847,6.0285,77.4006,5.5697,44.16,0
2004-07-27,0,0,31.8472,33.5265,0,0,6.9301,51.5048,77.906,0.3856,6.0622,77.689,5.5979,44.28,0
2004-07-28,0,0,32.1028,33.5982,0,0,6.9404,51.5694,77.9588,0.3849,6.096,77.7389,5.6034,44.88,0
2004-07-29,0,0,32.2028,33.4909,0,0,6.9373,51.5244,77.6823,0.3817,6.0888,77.4625,5.5833,44.86,0
2004-07-30,0,0,32.2695,33.3629,0,0,6.9105,51.3739,77.4152,0.3829,6.1014,77.1965,5.5634,44.63,0
2004-08-02,0,0,32.1148,33.5191,0,0,6.9208,51.4423,77.9356,0.384,6.1027,77.7169,5.5865,44.64,0
2004-08-03,0,0,32.2347,33.5058,0,0,6.936,51.5342,77.9324,0.3865,6.1224,77.7125,5.6034,44.88,0
2004-08-04,0,0,32.3404,33.3526,0,0,6.9054,51.3083,77.7117,0.3836,6.0992,77.4926,5.5821,44.71,0
2004-08-05,0,0,32.2829,33.3436,0,0,6.8966,51.2573,77.5035,0.3823,6.124,77.2853,5.5827,44.54,0
2004-08-06,0,0,32.0091,33.1234,0,0,6.8545,50.9337,76.9815,0.3789,6.1044,76.7647,5.5495,44.24,0
2004-08-09,0,0,31.7996,33.2596,0,0,6.8848,51.1696,76.8208,0.3776,6.1484,76.6067,5.5661,43.69,0
2004-08-10,0,0,31.2868986860629,32.9364876583764,0,0,6.81400398873768,50.6419611919287,75.7493443453778,0.372510699202252,6.09070436414829,75.5378988268419,5.51550774284374,43.16,0
2004-08-11,0,0,30.575427173391,32.0639994596542,0,0,6.65081904418828,49.4165863472622,73.851170196926,0.364014349183477,5.92929332372719,73.6438877761768,5.37369514889529,42.31,0
2004-08-12,0,0,29.8700033488714,31.5208814769382,0,0,6.52649014965653,48.4961633954858,72.4238178483808,0.356932899901865,5.83283193081452,72.2209804465162,5.27311240186457,41.39,0
2004-08-13,0,0,29.1623,30.8704,0,0,6.3748,47.3827,70.7077,0.3476,5.7138,70.5087,5.1404,40.63,0
2004-08-17,0,0,30.4065,31.8636,0,0,6.5852,48.9247,72.8886,0.3592,5.9136,72.6851,5.3031,41.53,0
2004-08-18,0,0,30.2383,31.7376,0,0,6.5526,48.7046,72.1431,0.3595,5.8596,71.9405,5.2842,41.35,0
2004-08-19,0,0,30.2001571499258,31.6966622464127,0,0,6.54262741217219,48.6421181593271,71.8479265710044,0.359411726867887,5.86092127659574,71.6461998020782,5.27605620979713,41.16,0
2004-08-20,0,0,29.6934099366286,30.8359164512041,0,0,6.38067340937896,47.4043060329531,70.2267760709759,0.351914093789607,5.74418081115336,70.0291151837769,5.15513500633713,40.34,0
2004-08-23,0,0,28.52177972167,29.4990049039099,0,0,6.1104986083499,45.4120959575878,67.2986899933731,0.338272233267064,5.49828654738237,67.1085725646123,4.9507154406892,38.8,0
2004-08-24,0,0,27.2949,28.0814,0,0,5.8204,43.2489,64.3831,0.325,5.2241,64.2002,4.7193,37.33,0
2004-08-25,0,0,27.4156248092607,28.1278181531176,0,0,5.82231486450934,43.2894106813996,64.3173219942121,0.324830728755591,5.20926585109182,64.1337670086819,4.72837642725599,37.46,0
2004-08-26,0,0,28.4241,29.2206,0,0,6.0484,44.9648,66.7954,0.3382,5.3967,66.6049,4.9203,38.89,0
2004-08-27,0,0,28.7221779904306,29.4528346049399,0,0,6.10282725979568,45.357898099056,67.538875158412,0.342772791930687,5.4298660804345,67.3466077848183,4.97226059743954,39.24,0
2004-08-30,0,0,27.722209948269,28.5188170314365,0,0,5.90870067648229,43.9113330680462,65.2836157580581,0.331438758456029,5.25797118981297,65.0965867091126,4.81299896538002,38.16,0
2004-08-31,0,0,27.4058,28.3383,0,0,5.8801,43.6953,64.6437,0.3288,5.2066,64.4587,4.7884,37.76,0
2004-09-01,0,0,27.4728094738259,28.5337003364285,0,0,5.90708093123402,43.9003237787646,64.7859146817387,0.329992894630602,5.24912555510698,64.601096326201,4.8055310456197,37.72,0
2004-09-02,0,0,27.1448,28.1405,0,0,5.8069,43.1591,63.6067,0.3241,5.1782,63.425,4.7313,37.08,0
2004-09-03,0,0,27.1434,28.0009,0,0,5.7782,42.9295,63.1586,0.3229,5.1704,62.9777,4.7,36.92,0
2004-09-06,0,0,27.1214,27.9782,0,0,5.7735,42.8946,63.1073,0.3226,5.1661,62.9265,4.6962,36.89,0
2004-09-07,0,0,27.6875,28.3998,0,0,5.8534,43.4984,63.8894,0.3281,5.2186,63.7048,4.7647,37.66,0
2004-09-08,0,0,28.1533,28.4627,0,0,5.8864,43.7397,64.4706,0.3316,5.2526,64.2843,4.809,38.04,0
2004-09-09,0,0,27.9793,28.5825,0,0,5.9134,43.9432,64.3032,0.3283,5.2954,64.1182,4.8217,37.76,0
2004-09-10,0,0,27.7277,28.4031,0,0,5.8847,43.7262,64.02,0.3248,5.2607,63.8364,4.8054,37.46,0
2004-09-13,0,0,27.4464,28.1441,0,0,5.8359,43.3517,63.7703,0.3221,5.1964,63.5886,4.7712,37.08,0
2004-09-14,0,0,27.261,28.0856,0,0,5.8307,43.3364,63.5968,0.3228,5.1877,63.4152,4.7663,37.07,0
2004-09-15,0,0,27.6876,28.532,0,0,5.9151,43.9615,64.2331,0.3281,5.2403,64.0487,4.8236,37.63,0
2004-09-16,0,0,27.7833,28.2804,0,0,5.8726,43.6521,64.1785,0.3279,5.1877,63.9944,4.7827,37.57,0
2004-09-17,0,0,27.2892,27.8945,0,0,5.771,43.1595,63.4632,0.3218,5.0968,63.282,4.7415,36.99,0
2004-09-20,0,0,27.3526,27.8732,0,0,5.8142,43.084,63.3263,0.3235,5.1297,63.1443,4.7475,37.15,0
2004-09-21,0,0,27.698,28.3286,0,0,5.8916,43.7925,64.1068,0.3258,5.2206,63.9235,4.8357,37.41,0
2004-09-22,0,0,27.5262,28.0275,0,0,5.8307,43.3509,63.3643,0.3204,5.1441,63.1827,4.7881,37.07,0
2004-09-23,0,0,27.1876,27.7664,0,0,5.7741,42.9127,62.8219,0.315,5.1488,62.6432,4.7415,36.46,0
2004-09-27,0,0,27.1679,27.4453,0,0,5.7167,42.5003,62.5426,0.312,5.0835,62.3648,4.6993,36.3,0
2004-09-28,0,0,27.1525957655637,27.4569047952888,0,0,5.72416825574874,42.5526978407179,62.5695201906899,0.309876892877173,5.09798611890073,62.3926139932698,4.7017061132922,36.1,0
2004-09-29,0,0,26.5382077869446,26.8186104501375,0,0,5.5901095382834,41.5674838037343,60.9822370241714,0.304736604429006,4.98089193805182,60.8091899840787,4.58975961788971,35.32,0
